"","Observation ID","Dolphin ID","Observation Date","Platform","Dolphin ID Certainty","Observation Start Time","Behavior State","Dolphin ID Participation Certainty","id_date","Birth Date","Sex","Weaning Date","Adult Date","Age_Class","Bowride","Depth","depth_class","Age at Observation","age_increment","num_surveys","times_on_bow","prop_on_bow","Dolphin Name","Mother ID","Survey_Length","Survey_Year","First Five Activity","Group Size","mat_prop_on_bow","pregnant","mature","cycling","lactating","biopsy_day"
"30578",19275,"SAS",2013-10-18,"MAZIWA","HIGH",13:47:00,NA,NA,"SAS 2013-10-18",1995-11-01,"FEMALE",1999-11-01,2005-11-01,"adult","0",1.7,"(0,3]",17.9630390143737,"(10,25]",49,11,0.224489795918367,"SASSAFRAS",NA,13,2013,"SOCIAL",3,NA,0,1,0,1,0
"30579",19423,"SAS",2013-11-11,"POMBOO","HIGH",09:06:00,NA,NA,"SAS 2013-11-11",1995-11-01,"FEMALE",1999-11-01,2005-11-01,"adult","0",4.7,"(3,6]",18.0287474332649,"(10,25]",49,11,0.224489795918367,"SASSAFRAS",NA,34,2013,"REST",12,NA,0,1,0,1,1
"30580",17388,"SAU",2009-12-12,"POMBOO","HIGH",15:37:00,NA,NA,"SAU 2009-12-12",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",6.4,"(6,9]",0,NA,270,15,0.0555555555555556,"SAMU","PUC",40,2009,NA,6,0.0332326283987915,NA,NA,NA,NA,0
"30581",17389,"SAU",2009-12-13,"POMBOO","HIGH",10:33:00,NA,NA,"SAU 2009-12-13",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",8.9,"(6,9]",0.0027378507871321,"(0,0.25]",270,15,0.0555555555555556,"SAMU","PUC",12,2009,NA,9,0.0332326283987915,NA,NA,NA,NA,0
"30582",17390,"SAU",2009-12-14,"POMBOO","HIGH",12:29:00,NA,NA,"SAU 2009-12-14",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",7.5,"(6,9]",0.0054757015742642,"(0,0.25]",270,15,0.0555555555555556,"SAMU","PUC",22,2009,"REST",10,0.0332326283987915,NA,NA,NA,NA,0
"30583",17392,"SAU",2009-12-15,"POMBOO","HIGH",12:17:00,NA,NA,"SAU 2009-12-15",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",6.8,"(6,9]",0.0082135523613963,"(0,0.25]",270,15,0.0555555555555556,"SAMU","PUC",27,2009,"REST",15,0.0332326283987915,NA,NA,NA,NA,0
"30584",17394,"SAU",2009-12-17,"POMBOO","HIGH",13:01:00,NA,NA,"SAU 2009-12-17",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",8.7,"(6,9]",0.0136892539356605,"(0,0.25]",270,15,0.0555555555555556,"SAMU","PUC",59,2009,"SOCIAL",11,0.0332326283987915,NA,NA,NA,NA,0
"30585",17395,"SAU",2009-12-18,"MAZIWA","HIGH",10:30:00,"BOW-BOWRIDING","HIGH","SAU 2009-12-18",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",4.7,"(3,6]",0.0164271047227926,"(0,0.25]",270,15,0.0555555555555556,"SAMU","PUC",60,2009,"FORAGE",7,0.0332326283987915,NA,NA,NA,NA,0
"30586",17430,"SAU",2010-04-19,"POMBOO","HIGH",13:11:00,NA,NA,"SAU 2010-04-19",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.4,"(0,3]",0.350444900752909,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"REST",3,0.0332326283987915,NA,NA,NA,NA,0
"30587",17446,"SAU",2010-05-04,"POMBOO","HIGH",12:02:00,NA,NA,"SAU 2010-05-04",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.8,"(0,3]",0.39151266255989,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"TRAVEL",2,0.0332326283987915,NA,NA,NA,NA,0
"30588",17455,"SAU",2010-05-05,"POMBOO","HIGH",13:08:00,NA,NA,"SAU 2010-05-05",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.2,"(0,3]",0.394250513347023,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2010,"FORAGE",3,0.0332326283987915,NA,NA,NA,NA,0
"30589",17464,"SAU",2010-05-06,"POMBOO","HIGH",16:13:00,NA,NA,"SAU 2010-05-06",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",2.9,"(0,3]",0.396988364134155,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",25,2010,"FORAGE",6,0.0332326283987915,NA,NA,NA,NA,0
"30590",17465,"SAU",2010-05-07,"POMBOO","HIGH",09:25:00,NA,NA,"SAU 2010-05-07",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1,"(0,3]",0.399726214921287,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"TRAVEL",5,0.0332326283987915,NA,NA,NA,NA,0
"30591",17493,"SAU",2010-05-17,"MAZIWA","HIGH",16:21:00,NA,NA,"SAU 2010-05-17",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.9,"(0,3]",0.427104722792608,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"TRAVEL",9,0.0332326283987915,NA,NA,NA,NA,0
"30592",17496,"SAU",2010-05-18,"MAZIWA","HIGH",13:21:00,NA,NA,"SAU 2010-05-18",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.7,"(0,3]",0.42984257357974,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"TRAVEL",3,0.0332326283987915,NA,NA,NA,NA,0
"30593",17520,"SAU",2010-06-02,"POMBOO","HIGH",10:37:00,NA,NA,"SAU 2010-06-02",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.5,"(3,6]",0.470910335386721,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2010,NA,2,0.0332326283987915,NA,NA,NA,NA,0
"30594",17632,"SAU",2010-09-15,"POMBOO","HIGH",10:35:00,NA,NA,"SAU 2010-09-15",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.3,"(3,6]",0.758384668035592,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",10,2010,NA,5,0.0332326283987915,NA,NA,NA,NA,0
"30595",17689,"SAU",2010-10-07,"POMBOO","HIGH",09:56:00,NA,NA,"SAU 2010-10-07",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.1,"(3,6]",0.818617385352498,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"TRAVEL",4,0.0332326283987915,NA,NA,NA,NA,0
"30596",17699,"SAU",2010-10-08,"POMBOO","HIGH",07:58:00,NA,NA,"SAU 2010-10-08",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.7,"(3,6]",0.82135523613963,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"TRAVEL",2,0.0332326283987915,NA,NA,NA,NA,0
"30597",17812,"SAU",2010-11-14,"POMBOO","HIGH",13:23:00,NA,NA,"SAU 2010-11-14",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4,"(3,6]",0.922655715263518,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,"REST",7,0.0332326283987915,NA,NA,NA,NA,0
"30598",17813,"SAU",2010-11-15,"POMBOO","HIGH",12:48:00,NA,NA,"SAU 2010-11-15",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.1,"(3,6]",0.92539356605065,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2010,"TRAVEL",4,0.0332326283987915,NA,NA,NA,NA,0
"30599",17819,"SAU",2010-11-16,"POMBOO","HIGH",11:52:00,NA,NA,"SAU 2010-11-16",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4,"(3,6]",0.928131416837782,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2010,"SOCIAL",7,0.0332326283987915,NA,NA,NA,NA,0
"30600",17825,"SAU",2010-11-20,"POMBOO","HIGH",10:14:00,NA,NA,"SAU 2010-11-20",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.6,"(3,6]",0.939082819986311,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2010,NA,3,0.0332326283987915,NA,NA,NA,NA,0
"30601",17832,"SAU",2010-11-27,"POMBOO","HIGH",09:33:00,NA,NA,"SAU 2010-11-27",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.2,"(3,6]",0.958247775496235,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",7,2010,NA,2,0.0332326283987915,NA,NA,NA,NA,0
"30602",17834,"SAU",2010-11-29,"POMBOO","HIGH",09:36:00,NA,NA,"SAU 2010-11-29",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4,"(3,6]",0.9637234770705,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",9,2010,"REST",5,0.0332326283987915,NA,NA,NA,NA,0
"30603",17850,"SAU",2010-12-12,"POMBOO","HIGH",09:33:00,NA,NA,"SAU 2010-12-12",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",0.6,"(0,3]",0.999315537303217,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",4,2010,"TRAVEL",4,0.0332326283987915,NA,NA,NA,NA,0
"30604",17852,"SAU",2010-12-15,"POMBOO","HIGH",12:24:00,NA,NA,"SAU 2010-12-15",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",2.4,"(0,3]",1.00752908966461,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2010,"TRAVEL",6,0.0332326283987915,NA,NA,NA,NA,0
"30605",17864,"SAU",2011-05-31,"POMBOO","HIGH",14:27:00,"BOW-BOWRIDING","HIGH","SAU 2011-05-31",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",4,"(3,6]",1.46475017111567,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",7,2011,NA,14,0.0332326283987915,NA,NA,NA,NA,0
"30606",17869,"SAU",2011-06-11,"POMBOO","HIGH",13:49:00,NA,NA,"SAU 2011-06-11",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.4,"(3,6]",1.49486652977413,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",10,2011,NA,3,0.0332326283987915,NA,NA,NA,NA,0
"30607",17875,"SAU",2011-06-15,"POMBOO","HIGH",10:29:00,NA,NA,"SAU 2011-06-15",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4,"(3,6]",1.50581793292266,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",7,2011,"SOCIAL",3,0.0332326283987915,NA,NA,NA,NA,0
"30608",17889,"SAU",2011-06-17,"POMBOO","HIGH",16:07:00,NA,NA,"SAU 2011-06-17",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.1,"(3,6]",1.51129363449692,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2011,NA,8,0.0332326283987915,NA,NA,NA,NA,0
"30609",17915,"SAU",2011-06-26,"POMBOO","HIGH",15:15:00,"BOW-BOWRIDING","HIGH","SAU 2011-06-26",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",6.2,"(6,9]",1.53593429158111,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",27,2011,"SOCIAL",11,0.0332326283987915,NA,NA,NA,NA,0
"30610",17916,"SAU",2011-06-27,"POMBOO","HIGH",14:59:00,NA,NA,"SAU 2011-06-27",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",5.3,"(3,6]",1.53867214236824,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",14,2011,"FORAGE",8,0.0332326283987915,NA,NA,NA,NA,0
"30611",17927,"SAU",2011-06-29,"POMBOO","HIGH",17:30:00,NA,NA,"SAU 2011-06-29",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.5,"(3,6]",1.54414784394251,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2011,"TRAVEL",2,0.0332326283987915,NA,NA,NA,NA,0
"30612",17956,"SAU",2011-07-13,"POMBOO","HIGH",13:10:00,NA,NA,"SAU 2011-07-13",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.6,"(3,6]",1.58247775496235,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2011,NA,8,0.0332326283987915,NA,NA,NA,NA,0
"30613",17964,"SAU",2011-07-16,"POMBOO","HIGH",08:46:00,"BOW-BOWRIDING","HIGH","SAU 2011-07-16",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",3.3,"(3,6]",1.59069130732375,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",15,2011,"SOCIAL",10,0.0332326283987915,NA,NA,NA,NA,0
"30614",17988,"SAU",2011-07-20,"POMBOO","HIGH",17:17:00,"BOW-BOWRIDING","HIGH","SAU 2011-07-20",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",4.2,"(3,6]",1.60164271047228,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",13,2011,NA,10,0.0332326283987915,NA,NA,NA,NA,0
"30615",17993,"SAU",2011-07-22,"POMBOO","HIGH",11:01:00,NA,NA,"SAU 2011-07-22",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.3,"(3,6]",1.60711841204654,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",9,2011,NA,12,0.0332326283987915,NA,NA,NA,NA,0
"30616",18008,"SAU",2011-09-12,"POMBOO","HIGH",08:17:00,"BOW-BOWRIDING","HIGH","SAU 2011-09-12",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",4.3,"(3,6]",1.74948665297741,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",18,2011,"FORAGE",5,0.0332326283987915,NA,NA,NA,NA,0
"30617",18023,"SAU",2011-09-15,"POMBOO","HIGH",08:09:00,NA,NA,"SAU 2011-09-15",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",2.2,"(0,3]",1.75770020533881,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2011,NA,9,0.0332326283987915,NA,NA,NA,NA,0
"30618",18035,"SAU",2011-09-17,"POMBOO","HIGH",10:42:00,NA,NA,"SAU 2011-09-17",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",2.2,"(0,3]",1.76317590691307,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2011,NA,6,0.0332326283987915,NA,NA,NA,NA,0
"30619",18060,"SAU",2011-09-25,"POMBOO","HIGH",09:10:00,NA,NA,"SAU 2011-09-25",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.3,"(3,6]",1.78507871321013,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2011,"REST",2,0.0332326283987915,NA,NA,NA,NA,0
"30620",18106,"SAU",2011-10-18,"POMBOO","HIGH",07:43:00,NA,NA,"SAU 2011-10-18",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.9,"(3,6]",1.84804928131417,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2011,"FORAGE",4,0.0332326283987915,NA,NA,NA,NA,0
"30621",18138,"SAU",2011-10-27,"POMBOO","HIGH",10:32:00,NA,NA,"SAU 2011-10-27",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1,"(0,3]",1.87268993839836,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2011,"TRAVEL",10,0.0332326283987915,NA,NA,NA,NA,0
"30622",18156,"SAU",2011-11-07,"POMBOO","HIGH",09:00:00,NA,NA,"SAU 2011-11-07",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.8,"(3,6]",1.90280629705681,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2011,"SOCIAL",7,0.0332326283987915,NA,NA,NA,NA,0
"30623",18165,"SAU",2011-11-23,"POMBOO","HIGH",14:18:00,NA,NA,"SAU 2011-11-23",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",9.3,"(9,12]",1.94661190965092,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2011,NA,7,0.0332326283987915,NA,NA,NA,NA,0
"30624",18178,"SAU",2011-11-28,"POMBOO","HIGH",10:22:00,NA,NA,"SAU 2011-11-28",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.2,"(3,6]",1.96030116358658,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2011,"TRAVEL",12,0.0332326283987915,NA,NA,NA,NA,0
"30625",18256,"SAU",2012-06-14,"POMBOO","HIGH",08:08:00,NA,NA,"SAU 2012-06-14",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.2,"(3,6]",2.50513347022587,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2012,"TRAVEL",2,0.0332326283987915,NA,NA,NA,NA,0
"30626",18264,"SAU",2012-06-15,"POMBOO","HIGH",14:30:00,NA,NA,"SAU 2012-06-15",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.9,"(3,6]",2.507871321013,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",10,2012,"FORAGE",8,0.0332326283987915,NA,NA,NA,NA,0
"30627",18311,"SAU",2012-06-27,"POMBOO","HIGH",08:16:00,NA,NA,"SAU 2012-06-27",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.4,"(0,3]",2.54072553045859,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",12,2012,"FORAGE",9,0.0332326283987915,NA,NA,NA,NA,0
"30628",18326,"SAU",2012-06-30,"POMBOO","HIGH",17:05:00,NA,NA,"SAU 2012-06-30",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.5,"(3,6]",2.54893908281999,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",11,2012,NA,14,0.0332326283987915,NA,NA,NA,NA,0
"30629",18341,"SAU",2012-07-04,"POMBOO","HIGH",11:37:00,"BOW-BOWRIDING","HIGH","SAU 2012-07-04",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",3.4,"(3,6]",2.55989048596851,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",15,2012,"FORAGE",8,0.0332326283987915,NA,NA,NA,NA,0
"30630",18346,"SAU",2012-07-05,"POMBOO","HIGH",08:36:00,"BOW-BOWRIDING","HIGH","SAU 2012-07-05",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",5.4,"(3,6]",2.56262833675565,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",10,2012,"SOCIAL",8,0.0332326283987915,NA,NA,NA,NA,0
"30631",18402,"SAU",2012-07-21,"POMBOO","HIGH",08:05:00,NA,NA,"SAU 2012-07-21",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.6,"(3,6]",2.60643394934976,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2012,"FORAGE",6,0.0332326283987915,NA,NA,NA,NA,0
"30632",18443,"SAU",2012-07-28,"POMBOO","HIGH",12:18:00,NA,NA,"SAU 2012-07-28",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.8,"(3,6]",2.62559890485969,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",18,2012,"SOCIAL",NA,0.0332326283987915,NA,NA,NA,NA,0
"30633",18466,"SAU",2012-08-03,"POMBOO","HIGH",09:05:00,NA,NA,"SAU 2012-08-03",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.9,"(3,6]",2.64202600958248,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2012,NA,3,0.0332326283987915,NA,NA,NA,NA,0
"30634",18642,"SAU",2012-10-10,"POMBOO","HIGH",12:09:00,NA,NA,"SAU 2012-10-10",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",6.6,"(6,9]",2.82819986310746,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2012,"SOCIAL",5,0.0332326283987915,NA,NA,NA,NA,0
"30635",18670,"SAU",2012-10-14,"POMBOO","HIGH",08:06:00,NA,NA,"SAU 2012-10-14",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.8,"(3,6]",2.83915126625599,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",9,2012,NA,4,0.0332326283987915,NA,NA,NA,NA,0
"30636",18721,"SAU",2013-05-17,"POMBOO","HIGH",09:50:00,NA,NA,"SAU 2013-05-17",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.7,"(3,6]",3.42778918548939,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",37,2013,NA,27,0.0332326283987915,NA,NA,NA,NA,0
"30637",18731,"SAU",2013-05-19,"POMBOO","HIGH",13:56:00,NA,NA,"SAU 2013-05-19",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.7,"(3,6]",3.43326488706365,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",9,2013,NA,16,0.0332326283987915,NA,NA,NA,NA,0
"30638",18752,"SAU",2013-05-26,"POMBOO","HIGH",08:58:00,NA,NA,"SAU 2013-05-26",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.2,"(3,6]",3.45242984257358,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",9,2013,NA,3,0.0332326283987915,NA,NA,NA,NA,0
"30639",18789,"SAU",2013-06-04,"POMBOO","HIGH",08:13:00,NA,NA,"SAU 2013-06-04",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.7,"(3,6]",3.47707049965777,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",61,2013,NA,30,0.0332326283987915,NA,NA,NA,NA,0
"30640",18791,"SAU",2013-06-07,"POMBOO","HIGH",14:34:00,NA,NA,"SAU 2013-06-07",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.4,"(0,3]",3.48528405201917,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2013,"SOCIAL",11,0.0332326283987915,NA,NA,NA,NA,0
"30641",18820,"SAU",2013-06-12,"POMBOO","HIGH",17:30:00,NA,NA,"SAU 2013-06-12",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.1,"(0,3]",3.49897330595483,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",7,2013,"REST",6,0.0332326283987915,NA,NA,NA,NA,0
"30642",18845,"SAU",2013-06-16,"POMBOO","HIGH",14:08:00,NA,NA,"SAU 2013-06-16",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.3,"(3,6]",3.50992470910335,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2013,"FORAGE",5,0.0332326283987915,NA,NA,NA,NA,0
"30643",19004,"SAU",2013-07-27,"POMBOO","HIGH",08:48:00,NA,NA,"SAU 2013-07-27",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.8,"(3,6]",3.62217659137577,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",13,2013,NA,3,0.0332326283987915,NA,NA,NA,NA,0
"30644",19052,"SAU",2013-08-07,"POMBOO","HIGH",10:08:00,NA,NA,"SAU 2013-08-07",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",1.2,"(0,3]",3.65229295003422,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",11,2013,NA,4,0.0332326283987915,NA,NA,NA,NA,0
"30645",19057,"SAU",2013-08-23,"POMBOO","HIGH",14:03:00,NA,NA,"SAU 2013-08-23",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",5.1,"(3,6]",3.69609856262834,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",17,2013,"REST",4,0.0332326283987915,NA,NA,NA,NA,0
"30646",19088,"SAU",2013-08-28,"POMBOO","HIGH",11:26:00,"BOW-BOWRIDING","HIGH","SAU 2013-08-28",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","1",5.3,"(3,6]",3.709787816564,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",7,2013,"FORAGE",2,0.0332326283987915,NA,NA,NA,NA,0
"30647",19126,"SAU",2013-09-10,"MAZIWA","HIGH",07:29:00,NA,NA,"SAU 2013-09-10",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.7,"(3,6]",3.74537987679671,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2013,NA,9,0.0332326283987915,NA,NA,NA,NA,0
"30648",19133,"SAU",2013-09-12,"MAZIWA","HIGH",10:15:00,NA,NA,"SAU 2013-09-12",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.1,"(3,6]",3.75085557837098,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2013,"REST",3,0.0332326283987915,NA,NA,NA,NA,0
"30649",19137,"SAU",2013-09-13,"MAZIWA","HIGH",07:36:00,NA,NA,"SAU 2013-09-13",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.9,"(3,6]",3.75359342915811,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2013,"FORAGE",6,0.0332326283987915,NA,NA,NA,NA,0
"30650",19150,"SAU",2013-09-19,"POMBOO","HIGH",07:48:00,NA,NA,"SAU 2013-09-19",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.1,"(3,6]",3.7700205338809,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2013,"REST",3,0.0332326283987915,NA,NA,NA,NA,0
"30651",19165,"SAU",2013-09-20,"POMBOO","HIGH",07:56:00,NA,NA,"SAU 2013-09-20",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.8,"(3,6]",3.77275838466804,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",5,2013,"FORAGE",2,0.0332326283987915,NA,NA,NA,NA,0
"30652",19195,"SAU",2013-10-06,"MAZIWA","HIGH",07:31:00,NA,NA,"SAU 2013-10-06",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",2.9,"(0,3]",3.81656399726215,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",8,2013,NA,6,0.0332326283987915,NA,NA,NA,NA,0
"30653",19214,"SAU",2013-10-08,"POMBOO","HIGH",08:13:00,NA,NA,"SAU 2013-10-08",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",2.5,"(0,3]",3.82203969883641,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",9,2013,"SOCIAL",11,0.0332326283987915,NA,NA,NA,NA,1
"30654",19250,"SAU",2013-10-14,"POMBOO","HIGH",14:41:00,NA,NA,"SAU 2013-10-14",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",4.5,"(3,6]",3.83846680355921,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2013,NA,6,0.0332326283987915,NA,NA,NA,NA,1
"30655",19252,"SAU",2013-10-17,"POMBOO","HIGH",07:37:00,NA,NA,"SAU 2013-10-17",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.7,"(3,6]",3.8466803559206,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",15,2013,"REST",11,0.0332326283987915,NA,NA,NA,NA,1
"30656",19304,"SAU",2013-10-23,"POMBOO","HIGH",07:08:00,NA,NA,"SAU 2013-10-23",2009-12-12,"MALE",2018-03-02,2019-12-12,"calf","0",3.6,"(3,6]",3.86310746064339,"(0.25,4]",270,15,0.0555555555555556,"SAMU","PUC",6,2013,"SOCIAL",9,0.0332326283987915,NA,NA,NA,NA,1
